text,label
Any service disruptions today?,disruptions
What's causing delays on the tube?,disruptions
Is the Piccadilly line running mate?,check_status
What's the status of the Circle line?,check_status
What time does the next service leave Waterloo?,get_arrivals
Book me a cab,fallback
Are there any strikes on?,disruptions
"Umm, Oxford Circus to Baker Street — how much?",get_price
Is the Metropolitan line delayed today?,check_status
Book me a cab,fallback
Tell me a joke,fallback
Engineering works anywhere?,disruptions
How's the Victoria line running?,check_status
"Hey, what's the cost Oxford Circus to Victoria?",get_price
Can I take the Jubilee line now?,check_status
Is the Northern line delayed today?,check_status
Disruptions in the network now?,disruptions
What time does the next service leave Paddington?,get_arrivals
What's the status of the Victoria line?,check_status
Are there any strikes on?,disruptions
Any service disruptions today?,disruptions
Disruptions in the network now?,disruptions
When is the next train from Liverpool Street?,get_arrivals
Is the Bakerloo line running mate?,check_status
What's causing delays on the tube?,disruptions
Is the District line running mate?,check_status
Can you tell me when the train leaves Victoria?,get_arrivals
What's the status of the Circle line?,check_status
Is the Hammersmith & City line delayed today?,check_status
Book me a cab,fallback
Book me a cab,fallback
Engineering works anywhere?,disruptions
Can I take the Central line now?,check_status
Any train coming soon at Green Park?,get_arrivals
How much from King's Cross to Waterloo?,get_price
What's the weather like?,fallback
Tube status update — issues today?,disruptions
Ticket price from Stratford to King's Cross please?,get_price
Order me a pizza,fallback
Any service disruptions today?,disruptions
Cost to travel from Euston to Liverpool Street?,get_price
Order me a pizza,fallback
"Hey, any update on District line?",check_status
Next arrival at King's Cross?,get_arrivals
Is the Northern line delayed today?,check_status
Is it expensive to go from Waterloo to Liverpool Street?,get_price
Is it expensive to go from Oxford Circus to Euston?,get_price
Ticket price from Paddington to Oxford Circus please?,get_price
How long till next train from Green Park?,get_arrivals
What's the status of the District line?,check_status
What's the fare between Paddington and Oxford Circus?,get_price
Any train coming soon at Paddington?,get_arrivals
What's causing delays on the tube?,disruptions
Is the District line delayed today?,check_status
Ticket price from Green Park to Baker Street please?,get_price
Is the Jubilee line delayed today?,check_status
Cost to travel from Euston to Victoria?,get_price
Engineering works anywhere?,disruptions
How's the Circle line running?,check_status
Tell me a joke,fallback
How much from Green Park to Oxford Circus?,get_price
Tell me a joke,fallback
Do aliens exist?,fallback
Is the Hammersmith & City line running mate?,check_status
Cost to travel from Liverpool Street to Baker Street?,get_price
Is the Circle line running mate?,check_status
Can you tell me when the train leaves Stratford?,get_arrivals
Engineering works anywhere?,disruptions
What's the fare between Stratford and Oxford Circus?,get_price
Anything broken on the Underground?,disruptions
What time does the next service leave Euston?,get_arrivals
Is the Piccadilly line delayed today?,check_status
Ticket price from Euston to Green Park please?,get_price
Can I take the Circle line now?,check_status
Is the District line delayed today?,check_status
Is the Central line delayed today?,check_status
Engineering works anywhere?,disruptions
Tube status update — issues today?,disruptions
Any service disruptions today?,disruptions
Is the Central line delayed today?,check_status
Is it expensive to go from King's Cross to Oxford Circus?,get_price
"Umm, Paddington to Euston — how much?",get_price
Can I get a haircut nearby?,fallback
How much from Victoria to Stratford?,get_price
Anything broken on the Underground?,disruptions
How much from Liverpool Street to Victoria?,get_price
Cost to travel from Liverpool Street to Oxford Circus?,get_price
"Hey, what's the cost Oxford Circus to Victoria?",get_price
Ticket price from Stratford to Euston please?,get_price
Cost to travel from Euston to Oxford Circus?,get_price
Are there any strikes on?,disruptions
Is the Metropolitan line delayed today?,check_status
What's causing delays on the tube?,disruptions
When is the next train from Waterloo?,get_arrivals
Can you tell me when the train leaves Stratford?,get_arrivals
Is it expensive to go from Oxford Circus to Euston?,get_price
What's the fare between Euston and Oxford Circus?,get_price
Can I take the Circle line now?,check_status
"Hey, what's the cost Oxford Circus to Victoria?",get_price
Umm... next train from Baker Street please?,get_arrivals
What's causing delays on the tube?,disruptions
How's the Bakerloo line running?,check_status
Order me a pizza,fallback
Any issues on the District line?,check_status
Do aliens exist?,fallback
What's the weather like?,fallback
Can you tell me when the train leaves Stratford?,get_arrivals
Order me a pizza,fallback
Tell me a joke,fallback
Tube status update — issues today?,disruptions
Ticket price from Victoria to Green Park please?,get_price
Is the Northern line delayed today?,check_status
Tube status update — issues today?,disruptions
"Umm, Paddington to Waterloo — how much?",get_price
Tell me a joke,fallback
Are there any strikes on?,disruptions
Are there any strikes on?,disruptions
What's the weather like?,fallback
What's causing delays on the tube?,disruptions
Order me a pizza,fallback
Order me a pizza,fallback
Tell me a joke,fallback
How long till next train from Stratford?,get_arrivals
Ticket price from Victoria to Oxford Circus please?,get_price
Any service disruptions today?,disruptions
Tell me a joke,fallback
What time does the next service leave Waterloo?,get_arrivals
Umm... next train from Victoria please?,get_arrivals
What's the fare between Stratford and Liverpool Street?,get_price
Any service disruptions today?,disruptions
What's causing delays on the tube?,disruptions
Is the Victoria line running mate?,check_status
Engineering works anywhere?,disruptions
"Hey, any update on Victoria line?",check_status
Can I take the Northern line now?,check_status
Tube status update — issues today?,disruptions
Any train coming soon at Paddington?,get_arrivals
Is the Metropolitan line running mate?,check_status
Disruptions in the network now?,disruptions
What time does the next service leave Victoria?,get_arrivals
What's the status of the Victoria line?,check_status
Sing me a song,fallback
What's the status of the District line?,check_status
Is the Piccadilly line running mate?,check_status
Any train coming soon at Euston?,get_arrivals
Umm... next train from Euston please?,get_arrivals
How tall is Big Ben?,fallback
How's the Victoria line running?,check_status
"Hey, any update on Circle line?",check_status
Anything broken on the Underground?,disruptions
Are there any strikes on?,disruptions
Can you tell me when the train leaves Stratford?,get_arrivals
Umm... next train from Baker Street please?,get_arrivals
Ticket price from Stratford to King's Cross please?,get_price
What's the weather like?,fallback
"Hey, any update on Jubilee line?",check_status
When is the next train from King's Cross?,get_arrivals
Cost to travel from Green Park to Waterloo?,get_price
How much from Euston to Stratford?,get_price
How's the Bakerloo line running?,check_status
Ticket price from Oxford Circus to Baker Street please?,get_price
"Umm, Waterloo to Victoria — how much?",get_price
Any train coming soon at Liverpool Street?,get_arrivals
What's the weather like?,fallback
Anything broken on the Underground?,disruptions
How long till next train from Liverpool Street?,get_arrivals
How tall is Big Ben?,fallback
How tall is Big Ben?,fallback
What's the weather like?,fallback
How much from Liverpool Street to Paddington?,get_price
What's the status of the Central line?,check_status
Is the Jubilee line delayed today?,check_status
Can I get a haircut nearby?,fallback
"Hey, any update on Bakerloo line?",check_status
Next arrival at Green Park?,get_arrivals
"Hey, any update on Piccadilly line?",check_status
Can you tell me when the train leaves Liverpool Street?,get_arrivals
Disruptions in the network now?,disruptions
Can you tell me when the train leaves Green Park?,get_arrivals
Tube status update — issues today?,disruptions
Next arrival at Victoria?,get_arrivals
Can you tell me when the train leaves Victoria?,get_arrivals
"Hey, what's the cost Oxford Circus to Victoria?",get_price
Are there any strikes on?,disruptions
How much from King's Cross to Stratford?,get_price
Cost to travel from Baker Street to Green Park?,get_price
Cost to travel from Victoria to Baker Street?,get_price
How's the Victoria line running?,check_status
Any service disruptions today?,disruptions
Disruptions in the network now?,disruptions
"Umm, Liverpool Street to Green Park — how much?",get_price
How long till next train from King's Cross?,get_arrivals
Engineering works anywhere?,disruptions
What's the status of the Hammersmith & City line?,check_status
"Hey, what's the cost Oxford Circus to Victoria?",get_price
